gender,height,weight,item,content,size,brightness,color,thickness
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,부드러워서 좋아요물류알바할 때 잘 돌려입고있습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 188cm,77kg,에센셜 쿨 코튼 2-PACK 티셔츠,핏이 좋게 나오구 재질이 시원해요!! 정사이즈 입을 분들은 사이즈 하나 내려도 될듯해요.,보통이에요,보통이에요,보통이에요,얇아요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,여름에 무난하게 청바지랑 입고 다닐 수 있는 옷 이에요,보통이에요,밝아요,선명해요,보통이에요
남성, 180cm,73kg,에센셜 쿨 코튼 2-PACK 티셔츠,마법의 티샤츠 처럼 입었다고 엄청 시원하진 않지만에어컨있는데 갔을때 시원하네요 잠깐 커피 튀겨서 세면대에서 후다닥 빨고 에어컨바람 쐬면서 목적지 도착하니 마를정도?? 핏은 딱 박시해서 정사이즈로 입어도 괜찮아요~!,보통이에요,보통이에요,선명해요,얇아요
남성, 176cm,64kg,에센셜 쿨 코튼 2-PACK 티셔츠,클론이긴 한데 가성비가 좋고 구김이 잘 안 가서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
160cm," 47kg
신고
",,에센셜 쿨 코튼 2-PACK 티셔츠,찰랑찰랑하니 너무 예쁘고 편하고 좋아요 ㅜㅜ 많이 파세용,커요,보통이에요,선명해요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,옷감이 시원해서 좋아요. 튼튼한 느낌이라 오래 입을 수 있을 듯,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,72kg,에센셜 쿨 코튼 2-PACK 티셔츠,이쁩니다 재질도 부들거려서 좋네요 또 살거에요,보통이에요,보통이에요,선명해요,보통이에요
남성, 176cm,75kg,에센셜 쿨 코튼 2-PACK 티셔츠,동네 마실나갈때 반바지에 입으면 무난하고 좋아요!,보통이에요,보통이에요,보통이에요,얇아요
남성, 177cm,76kg,에센셜 쿨 코튼 2-PACK 티셔츠,가격대비 퀄리티가 아주 좋고 편하게 입기 좋아요!,보통이에요,보통이에요,선명해요,얇아요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,더울때 입어도 좋고 조끼랑 같이 입어도 좋아요.목부분이 짱짱해서 오래 입을 수 있을거 같아요.,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,편하고 이뻐요 두께는 안비칠정도로만 두꺼워서 프라이버시하고 시원합니다,커요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,너무 편하고 시원해서 이번 여름 완전 끝났어요. 너무 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,핏도 원하던 핏이였고 옷도얇아서 여름에 입기좋아요,보통이에요,보통이에요,보통이에요,얇아요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,시원한 제질에 사이즈도 오버해서 여름에 입기 너무 편해요! ,커요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,가성비좋고 이쁘고 시원하고 정말 최고의제품입니다,보통이에요,밝아요,선명해요,얇아요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,오버핏이지만 얇아서 시원하고 좋습니다. 다른색깔도 있으면 재구매 의사 있어요!,보통이에요,밝아요,선명해요,얇아요
여성, 156cm,51kg,에센셜 쿨 코튼 2-PACK 티셔츠,데일리로 입기 딱 좋아요 두께는 너무 두껍지도 얇지도 않아서 좋고 마르신분들이 오버사이즈로 입으면 예쁠것같아요,커요,보통이에요,보통이에요,보통이에요
남성, 178cm,68kg,에센셜 쿨 코튼 2-PACK 티셔츠,생각했던거 보다 품질좋고 디자인도 좋고 가격까지 완벽,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,여름철 반팔 브랜드로 꼽자면 빠질 수 없는 커버낫 브랜드죠☺️ 상품의 신축성과 길이감은 약간존재하나 땀 흡수에도 원할하고 활동적인 움직임에도탁월한 반팔입니다 하물며 착한 가격에 반팔 2장😧잘 입겠습니다 감사합니다,커요,보통이에요,보통이에요,보통이에요
남성, 168cm,58kg,에센셜 쿨 코튼 2-PACK 티셔츠,박시하게 입을 용도로 구매했는데 잘 입고 있습니다.,커요,밝아요,선명해요,얇아요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,옷 늠 이쁘네요 청바지랑 찰떡이라서 자주 입을긋 ㅎㅎ,보통이에요,보통이에요,선명해요,보통이에요
남성, 177cm,72kg,에센셜 쿨 코튼 2-PACK 티셔츠,l사이즈는 너무 클 것 같아요. M사이즈 사길 잘했네요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 162cm,52kg,에센셜 쿨 코튼 2-PACK 티셔츠,기본 면티.. 원단 좋고 디자인 깔끔해서 자주 입게되네요,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,평소 L 로 입는데 엄청 클거같아서 M 구매했는데완전 원하는 핏입니다 . 재질도 생각이상으로 괜츈 !추천 드립니다 :),보통이에요,보통이에요,보통이에요,보통이에요
남성, 164cm,64kg,에센셜 쿨 코튼 2-PACK 티셔츠,팔쪽이 긴거에 비해서는 소매길이감이 살짝 부족하지만 불편하진않아요그리고 옷이 되게 얇고 재질이 스판재질 비스무리해서 운동할때 입어도 되게 편할거같네요,보통이에요,보통이에요,선명해요,얇아요
남성, 175cm,60kg,에센셜 쿨 코튼 2-PACK 티셔츠,S는 좀 작을거 같아 M을 샀는데 총기장만 좀 길고 나머지는 괜찮아요! 색감은 괜찮은 편인거 같구 재질도 시원해서 좋아요! 만족합니당,커요,보통이에요,보통이에요,보통이에요
남성, 176cm,54kg,에센셜 쿨 코튼 2-PACK 티셔츠,학교에서 엄청 많이 보일정도로 국민 티셔츠가 된듯 ,보통이에요,밝아요,선명해요,보통이에요
남성, 179cm,86kg,에센셜 쿨 코튼 2-PACK 티셔츠,사이즈 작지 않을까 걱정했는데 생각보다 널널하고 스판도 잘 돼서 좋았어요. 재질도 혼방이라 운동할때 입기도 좋았습니당,보통이에요,보통이에요,선명해요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,코디편하고 지금입기에도 딱입니다잘입고댕겨요ㅋ재구매예정,보통이에요,보통이에요,선명해요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,코디편하고 지금입기에도 딱입니다잘입고댕겨요ㅋ,커요,보통이에요,선명해요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,174/65옷감 좋고사이즈 잘맞고검정 흰색 두 색상 모두 뚜렷하고굳,보통이에요,보통이에요,선명해요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,무난하게 입기 괜찮은 무지티 입니당 또 사고 싶네영,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,여름에 입기좋게 아주 얇고 시원합니다. 사이즈도 커서 좋아요,커요,보통이에요,선명해요,얇아요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,깔끔한 디자인이 마음에들어요 아무 바지에나 잘어울려요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 172cm,59kg,쿨 코튼 2-PACK 티셔츠 화이트,시원하고 여름에도 입기 좋아요 얇아서 좋아요오,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,쿨 코튼 2-PACK 티셔츠 화이트,"사이즈가커서 오버핏으로 입으면 좋아요 ㅎㅎ, 그래서 보통 입는사이즈에 한사이즈 줄이고 사면 좋을거같습니다",커요,보통이에요,선명해요,보통이에요
남성, 171cm,68kg,에센셜 쿨 코튼 2-PACK 티셔츠,얇아서 여름에 입기에 정말 좋은거 같아용심지어 저렴하기까지 하다니!! ,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,로고 크기도 적당하고 과한 디자인이 없어서 기본템으로 아주 좋은것 같습니다 잘 입겠습니다.,보통이에요,보통이에요,보통이에요,보통이에요
남성, 181cm,65kg,쿨 코튼 2-PACK 티셔츠 화이트,소재가 좋네요. 밝고 가볍습니다. 여름 한 철 입기 정말 좋은것 같습니다.,보통이에요,밝아요,선명해요,보통이에요
남성, 160cm,58kg,에센셜 쿨 코튼 2-PACK 티셔츠,쿨코튼이라 그런지 쿨한 느낌이 나는군요 위쪽에 있는 영어도 cool한 느낌 WERRYYyy good,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,72kg,에센셜 쿨 코튼 2-PACK 티셔츠,오랜만에 만족하는 시원한 반팔티를 찾았습니다.,보통이에요,보통이에요,보통이에요,얇아요
신고,,,쿨 코튼 2-PACK 티셔츠 화이트,셔츠 이너용으로 입었는데 쿨 코튼이라 너무 시원했어요!,보통이에요,보통이에요,보통이에요,보통이에요
남성, 172cm,59kg,에센셜 쿨 코튼 2-PACK 티셔츠,시원하고 루즈하게 잘 맞아요 여름에 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 172cm,59kg,에센셜 쿨 코튼 2-PACK 티셔츠,시원하고 루즈하게 잘 맞아요 여름에 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 171cm,57kg,에센셜 쿨 코튼 2-PACK 티셔츠,옷이 얇아서 시원하고 로고가 매력있어요 멈에 들어요,보통이에요,밝아요,선명해요,얇아요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,쿨코튼 소재라서 너무 시원하고 좋아요 전투용 옷 인정합니다,커요,보통이에요,보통이에요,얇아요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,시원한 재질로 만들어 좋고 크기도 오버핏으로 좋습니다.,커요,밝아요,선명해요,보통이에요
남성, 161cm,69kg,에센셜 쿨 코튼 2-PACK 티셔츠,운동하고 와서 입어봤는데 뱃살이 조금 나오신 분들도 입으면 괜찮을것 깉아요,보통이에요,밝아요,선명해요,얇아요
남성, 172cm,58kg,에센셜 쿨 코튼 2-PACK 티셔츠,색깔도 예쁘고 사이즈도 좋아요. 교복안에 넣어입기 좋은 듯 합니다. 브라보,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,세탁해도 보풀이 없어서 원단도 맘에 들어요 검은색도 먼지 안묻네요 ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 177cm,72kg,에센셜 쿨 코튼 2-PACK 티셔츠,사이즈 좋구요재질이나 입을때 느낌 나쁘지않구요무난무난하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,쿨 코튼 2-PACK 티셔츠 화이트,스타일링 하기 좋고 무난하게 입기 좋아요!! 바지에 넣어입으면 찰떡입니다,보통이에요,보통이에요,선명해요,보통이에요
남성, 183cm,65kg,에센셜 쿨 코튼 2-PACK 티셔츠,"소재는 아주 얇지도, 아주 두껍지도 않아 여름에 비침걱정없이 입을 수 있어요. 길이가 넣입하기 적당한 길이.오버핏으로 깔끔하게 입을수있어 좋아요.",커요,밝아요,선명해요,보통이에요
남성, 173cm,86kg,에센셜 쿨 코튼 2-PACK 티셔츠,오버사이즈로 나와서 달라붙는거 싫어하시는분들께 추천합니다 색상도 다르게 주문가능하고 가격도 합리적이어서 부담스럽지않습니다. 디자인이 무난해서 언제나 입기 좋고 이티를 입으면 체격이 더 커져보여서 몸이 더 좋아보입니다!!ㅎㅎ 여자친구가 사줬는데 편하고 아주 만족스럽게 잘 입고있습니다,커요,밝아요,선명해요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,사이즈도 적당하고 소재도 시원하고 좋아요 여름필수템입니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,68kg,에센셜 쿨 코튼 2-PACK 티셔츠,역시 베스트셀러  답네요사이즈 핏 착용감 모두 만족 ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,70kg,에센셜 쿨 코튼 2-PACK 티셔츠,시원한 질감으로 입었을때 굉장히 편하고 좋습니다,보통이에요,보통이에요,선명해요,보통이에요
남성, 185cm,95kg,쿨 코튼 2-PACK 티셔츠 화이트,이가격에 이정도 재질에 이 품질이면완전 혜자 급,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,한 사이즈 크게 삿는데 좀 크네요 디자인 이쁩니다,커요,보통이에요,선명해요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,S인데 생각보다 크고 시원해요! 좋은 가격으로 두 개 구매 할 수 있어서 좋았어요~,커요,보통이에요,보통이에요,보통이에요
남성, 188cm,83kg,에센셜 쿨 코튼 2-PACK 티셔츠,그냥 무신사 1등에 있어서 사봤는데 되게 괜찮네요!! 그냥 밖에서 무난하게 입기 좋은 티입니다원래 2xl입는데 약간 오버핏 이긴 하네요,커요,보통이에요,선명해요,보통이에요
남성, 176cm,53kg,에센셜 쿨 코튼 2-PACK 티셔츠,제가 좀 크게 사서 생각한거보다 크긴해요 얇고 시원해서 좋아요,커요,보통이에요,보통이에요,얇아요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,푠하게 입기 좋고 재질도 좋아요 매끄럽고 시원해요,커요,보통이에요,보통이에요,보통이에요
남성, 175cm,73kg,에센셜 쿨 코튼 2-PACK 티셔츠,얇상하니 여름에 입기좋습니다. 다들 하나 장만하세요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 179cm,90kg,쿨 코튼 2-PACK 티셔츠 화이트,색상이 흰색이라 매칭이 쉽고 통기도 잘되요 좋음,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,커서 시원하게 잘 입을것 같고 기본템으로 좋습니다.,커요,보통이에요,보통이에요,보통이에요
남성, 191cm,87kg,에센셜 쿨 코튼 2-PACK 티셔츠,재질이 좋아서 여름용으로 적합하고 오버핏이라 맘에듭니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,68kg,에센셜 쿨 코튼 2-PACK 티셔츠,시원하게 입기 좋은 여름 반팔티에요 가성비좋아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 176cm,74kg,에센셜 쿨 코튼 2-PACK 티셔츠,소재도 시원하고 사이즈도 적당해서 너무 만족스러워요 !! ,보통이에요,보통이에요,보통이에요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,재질이며 핏이며 너무 만족합니다여름내내 잘입을것같네요,보통이에요,보통이에요,선명해요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,여름 필수템으로 진짜 쿨링 효과 엄청 좋아요 땀도 잘 마르고 기본템으로 굿굿,보통이에요,보통이에요,보통이에요,보통이에요
남성, 174cm,76kg,에센셜 쿨 코튼 2-PACK 티셔츠,재질이 반질반질한게 너무 마음에 들어요.사이즈는 본인 사이즈대로 사면 될 것 같아요.,보통이에요,보통이에요,보통이에요,보통이에요
남성, 171cm,65kg,에센셜 쿨 코튼 2-PACK 티셔츠,평소에 편하게 입을만한 반팔 필요해서 샀는데 아주 만족합니다.,보통이에요,밝아요,선명해요,보통이에요
신고,,,에센셜 쿨 코튼 2-PACK 티셔츠,교복이 된거같아 너무 아쉽지만 디자인도 소재도 포기할 수가 없네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 174cm,47kg,에센셜 쿨 코튼 2-PACK 티셔츠,말그대로 완전 완전 무난해요 그냥 지극히 평범합니다,보통이에요,보통이에요,보통이에요,보통이에요
