,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
765,LV 3 뉴비_0570601e210f,남성, 183cm, 105kg,릴렉스 핏 크루 넥 반팔 티셔츠 [스모크 핑크],XXL,5,사이즈가 정사이즈입니다. 저처럼 등치있는분은 한사이즈 위를 추천드립니다. 저도 큰거 사려다가 이미 매진되어서 그냥 사게 되었어요. 가격대비 만족합니다.,보통이에요,보통이에요,보통이에요,보통이에요
766,LV 5 101202,남성, 180cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],XL,5,흰색 구매하고 마음에 들어서 재구매 상품 입니다!,보통이에요,보통이에요,보통이에요,보통이에요
767,LV 6 적립금냠냠남,남성, 178cm, 72kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],XL,5,사이즈 딱 좋고 가성비로 돌려입기 좋아요 다른 색상도 구매예정!,보통이에요,보통이에요,보통이에요,보통이에요
768,LV 6 적립금냠냠남,남성, 178cm, 72kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,사이즈 딱 좋고 가성비로 돌려입기 좋아요 다른 색상도 구매예정!,보통이에요,보통이에요,보통이에요,보통이에요
769,LV 5 musisii,남성, 172cm, 67kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,5,색감 예쁘고 제 신체사이즈 대비 핏 완벽합니다 맘에들어요,보통이에요,보통이에요,보통이에요,보통이에요
770,LV 3 windbux,남성, 172cm, 52kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,기장도 적당해서 레이어드 할 때 입어도 될 것 같아요 ㅎㅎ,보통이에요,보통이에요,선명해요,보통이에요
771,LV 3 Ayeshana,남성, 169cm, 67kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,"실제로 받아보니 상품이 더 예뻤고, 편해서 만족해요~",보통이에요,보통이에요,선명해요,보통이에요
772,LV 5 코골몽,남성, 167cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,무지 반팔티 여러개 사봤는데진짜 그중에 1등입니다,보통이에요,보통이에요,선명해요,보통이에요
773,LV 3 흐까비,남성, 180cm, 73kg,릴렉스 핏 크루 넥 반팔 티셔츠 [라이트 카키],L,5,사이즈 세미오버핏정도로 잘떨어졋네요 막입기 조아요,보통이에요,보통이에요,보통이에요,보통이에요
774,LV 6 soLLLLLLLLLLL,남성, 171cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],L,5,편안한 착용감과 편안한 착용감과 가격이 저렴해서 구매했습니다.색상은 사진과 동일한 편이에요.,보통이에요,어두워요,보통이에요,보통이에요
775,LV 6 soLLLLLLLLLLL,남성, 171cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [더스티 그린],L,5,편안한 착용감과 편안한 착용감과 가격이 저렴해서 구매했습니다.색상은 사진보다 더 어두워요.,보통이에요,어두워요,보통이에요,보통이에요
776,LV 4 김정우12,남성, 176cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],XL,5,여름철 루즈하게 입기 편해요 목라인이 넓어 목 잡아주는걸 좋아하시는분은 참고하세요,보통이에요,보통이에요,보통이에요,보통이에요
777,LV 4 츄고쿠,남성, 170cm, 76kg,릴렉스 핏 크루 넥 반팔 티셔츠 [라벤더],L,5,사이즈 넉넉하니 체형 커버도 되고 좋네요 다른 색도 구매 해야겠네요,보통이에요,보통이에요,선명해요,보통이에요
778,LV 4 츄고쿠,남성, 170cm, 76kg,릴렉스 핏 크루 넥 반팔 티셔츠 [파스텔 블루],L,5,사이즈 넉넉하니 체형 커버도 되고 좋네요 다른 색도 구매 해야겠네요,보통이에요,보통이에요,선명해요,보통이에요
779,LV 5 문화빌라,남성, 172cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],S,5,그냥 휘뚜루마뚜루 입을 수 있는 티에요저는 이너로 자주 입을 것 같네요 이 가격대면무탠다드가 최고~,보통이에요,보통이에요,보통이에요,보통이에요
780,LV 3 뉴비_d44d995e,남성, 182cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [네이비],M,5,네이비색깔 진짜 좋네요 갓성비 무탠다드입니다.,보통이에요,어두워요,선명해요,얇아요
781,LV 5 유우우우윤,남성, 175cm, 55kg,릴렉스 핏 크루 넥 반팔 티셔츠 [핫 핑크],L,5,세미오버핏으로 적당히 잘어울리네요 소매기장이 짧지않아서 좋아요,보통이에요,보통이에요,선명해요,보통이에요
782,LV 5 유우우우윤,남성, 175cm, 55kg,릴렉스 핏 크루 넥 반팔 티셔츠 [퍼플],L,5,세미오버핏으로 적당히 잘어울리네요 소매기장이 짧지않아서 좋아요,보통이에요,보통이에요,선명해요,보통이에요
783,LV 4 63992993,남성, 183cm, 72kg,릴렉스 핏 크루 넥 반팔 티셔츠 [다크 그레이],L,5,"무신사 스탠다드 옷은 질이며, 핏이며, 색감이며 가성비 굿입니다",보통이에요,보통이에요,보통이에요,보통이에요
784,LV 4 매너 무 신사,남성, 171cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],M,5,목 안늘어나고 쫀쫀하고 좋아요 만족합니다 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
785,LV 4 매너 무 신사,남성, 171cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,5,쫀쫀하고 좋아요 콘서트 잘 입고 갔습니다 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
786,LV 3 찐성신사,남성, 173cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,너무 이쁩니다 ㅎㅎ 사이즈는 빅사이즈로 나와요~ 참고 하시면될 것 같습니다 색상이고 다 맘에듭니다,커요,보통이에요,보통이에요,보통이에요
787,LV 4 뉴비_f496922d,남성, 170cm, 55kg,릴렉스 핏 크루 넥 반팔 티셔츠 [스카이 블루],S,5,흰색티 입고 싶을때 대용으로 입으려 샀는데 색깔이 맘에 드네요,보통이에요,밝아요,보통이에요,보통이에요
788,LV 4 강대바리,남성, 179cm, 72kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,길이적당하고 재질괜찮아요 그냥 딱 가격대비 기본템으로 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
789,LV 4 뉴비_f496922d,남성, 170cm, 55kg,릴렉스 핏 크루 넥 반팔 티셔츠 [라벤더],S,4,생각보다 색깔이 예쁘진 안습니다면은 부드럽네요,보통이에요,보통이에요,보통이에요,보통이에요
790,LV 3 뉴비_b2f41c924ba9,남성, 176cm, 80kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],XL,5,기본 중의 기본 티입니다.할인 적용하니 만원도 안되어 가성비 좋습니다.착용감도 만족스럽습니다.,보통이에요,보통이에요,선명해요,보통이에요
791,LV 6 sayhwan,남성, 172cm, 61kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,4,옷을 받자마자 다른 옷들과 겹쳐서 놔두었더니 파랗게 이염되었었어요. 입기 전에 몇번 세탁하고 입기를 추천해요. ,보통이에요,보통이에요,보통이에요,보통이에요
792,LV 3 유니dd,남성, 172cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,이뻐요 이뻐요 몇 개 사서 쟁여놓고 돌려 입고있어요가격도 굿,보통이에요,보통이에요,보통이에요,보통이에요
793,LV 4 나미홍,남성, 170cm, 65kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,무난히 입을만한 티로 좋네요! 좋습니다 이너로 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
794,LV 6 하하잼,남성, 181cm, 85kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],XL,5,싸이 콘서트 가려고 샀는데 싸게 잘 산거 같습니다,보통이에요,어두워요,보통이에요,얇아요
795,LV 5 시방상,남성, 182cm, 73kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],XXL,5,편하게 입고 나가기 좋습니다. 레이어도 하기 좋습니다.,보통이에요,보통이에요,보통이에요,보통이에요
796,LV 3 정근쓰고객님,남성, 176cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,두께는 조금 얇은듯 하지만 편하게 입을수 있을거 같아요,보통이에요,보통이에요,보통이에요,얇아요
797,LV 3 정근쓰고객님,남성, 176cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,두께는 조금 얇은듯 하지만 편하게 입을수 있을거 같아요,보통이에요,보통이에요,보통이에요,얇아요
798,LV 4 내일은무슨날,남성, 172cm, 50kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,청바지와 잘 어울리는 검은티 인거같아요! 자주입을거같아요,보통이에요,보통이에요,선명해요,두꺼워요
799,LV 3 주녑쓰,남성, 186cm, 84kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],2XL,5,좋아요 티셔츠 진짜 핏 너무 좋고 어깨라인이 잘 떨어지는 것 같아서 좋아용,보통이에요,보통이에요,보통이에요,보통이에요
800,LV 3 뉴비_b2f41c924ba9,남성, 176cm, 80kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],XL,5,기본 중의 기본 티입니다.할인 적용하니 만원도 안되어 가성비 좋습니다.착용감도 만족스럽습니다.,보통이에요,보통이에요,선명해요,보통이에요
801,LV 6 sayhwan,남성, 172cm, 61kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,5,옷을 받자마자 다른 옷들과 겹쳐서 놔두었더니 파랗게 이염되었었어요. 입기 전에 몇번 세탁하고 입기를 추천해요. ,보통이에요,보통이에요,보통이에요,보통이에요
802,LV 3 유니dd,남성, 172cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,이뻐요 이뻐요 몇 개 사서 쟁여놓고 돌려 입고있어요가격도 굿,보통이에요,보통이에요,보통이에요,보통이에요
803,LV 4 나미홍,남성, 170cm, 65kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,무난히 입을만한 티로 좋네요! 좋습니다 이너로 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
804,LV 6 하하잼,남성, 181cm, 85kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],XL,4,싸이 콘서트 가려고 샀는데 싸게 잘 산거 같습니다,보통이에요,어두워요,보통이에요,얇아요
805,LV 5 시방상,남성, 182cm, 73kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],XXL,4,편하게 입고 나가기 좋습니다. 레이어도 하기 좋습니다.,보통이에요,보통이에요,보통이에요,보통이에요
806,LV 3 정근쓰고객님,남성, 176cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,두께는 조금 얇은듯 하지만 편하게 입을수 있을거 같아요,보통이에요,보통이에요,보통이에요,얇아요
807,LV 3 정근쓰고객님,남성, 176cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,두께는 조금 얇은듯 하지만 편하게 입을수 있을거 같아요,보통이에요,보통이에요,보통이에요,얇아요
808,LV 4 내일은무슨날,남성, 172cm, 50kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,청바지와 잘 어울리는 검은티 인거같아요! 자주입을거같아요,보통이에요,보통이에요,선명해요,두꺼워요
809,LV 3 주녑쓰,남성, 186cm, 84kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],2XL,5,좋아요 티셔츠 진짜 핏 너무 좋고 어깨라인이 잘 떨어지는 것 같아서 좋아용,보통이에요,보통이에요,보통이에요,보통이에요
810,LV 4 뉴비_f693410a7417,남성, 174cm, 77kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],L,5,예 그냥 무난해요 가격대비 좋은듯 데일리로 입을려고요,보통이에요,보통이에요,보통이에요,보통이에요
811,LV 3 비도오고그,남성, 181cm, 66kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,깔끔하고 개인적으로는 생각보다 살짝입기에 컸습니다,커요,보통이에요,보통이에요,보통이에요
812,LV 3 비도오고그,남성, 181cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,무난하게 입기좋고 가격이 저렴한것같아서 추천해요,보통이에요,보통이에요,보통이에요,보통이에요
813,LV 3 비도오고그,남성, 181cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,편하게 입고다니기 좋은것같아요 추천드립니다,보통이에요,보통이에요,보통이에요,보통이에요
814,LV 6 꼬마잔디,남성, 186cm, 85kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],2XL,5,핏 좋아요 살짝 널럴하게 입을실때 아주 좋을거같습니다,보통이에요,보통이에요,보통이에요,보통이에요
815,LV 6 꼬마잔디,남성, 186cm, 85kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],2XL,5,옷이 너무 이뻐요 널럴한게 자주입기 아주 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
816,LV 2 뉴비_d7d76551c7f2,남성, 171cm, 69kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,4,멋있어요. 블랙의 맛이 있어요 좋아요. 또 구매합니다,보통이에요,보통이에요,보통이에요,보통이에요
817,LV 3 마음은소년,남성, 179cm, 83kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],XL,5,작년부터 3번째 구매입니다.가성비 최고입니다!,커요,보통이에요,선명해요,보통이에요
818,LV 3 마음은소년,남성, 179cm, 83kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],XL,5,작년부터 3번째 구매입니다.가성비 최고입니다!,커요,보통이에요,선명해요,보통이에요
819,LV 3 마음은소년,남성, 179cm, 83kg,릴렉스 핏 크루 넥 반팔 티셔츠 [다크 그레이],XL,5,작년부터 3번째 구매입니다.가성비 최고입니다!,커요,보통이에요,선명해요,보통이에요
820,LV 3 마음은소년,남성, 179cm, 83kg,릴렉스 핏 크루 넥 반팔 티셔츠 [라이트 카키],XL,5,작년부터 3번째 구매입니다.가성비 최고입니다!,커요,보통이에요,선명해요,보통이에요
821,LV 5 thisisthisthat0,남성, 175cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [멜란지 그레이],M,4,이쁘고 아주 잘산거 같아요체형보완을 잘 해주는 옷 인거 같아여,보통이에요,보통이에요,보통이에요,보통이에요
822,LV 3 좀비우기,남성, 176cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [오트밀],L,5,땀이 많은데 티셔츠 얇아서 좋으네요!배송도 빠르고 데일리로 입기좋은 티셔츠 예요~~!,보통이에요,밝아요,선명해요,얇아요
823,LV 3 좀비우기,남성, 176cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,사이즈도 딱 좋고 티셔츠 얇기도 딱이네요!주력으로 자주 입고 다닐거 같아요~~무신사는 배송이 항상 빨라서 더 좋은거 같아요!,보통이에요,어두워요,선명해요,얇아요
824,LV 4 조영서..,남성, 167cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,5,정말 싸게 샀는데 품질이 좋네요 전투용으로 막 입고 있어요!,보통이에요,보통이에요,보통이에요,보통이에요
825,LV 4 조영서..,남성, 167cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [머스터드],M,5,정말 싸게 샀는데 품질이 좋네요 전투용으로 막 입고 있어요!,보통이에요,보통이에요,보통이에요,보통이에요
826,LV 6 삶신진,남성, 176cm, 62kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],XL,5,잘 입고 있어요. 여름 내내 어떤 옷을 입든 이너로 잘 활용했습니다ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
827,LV 5 komioh,남성, 170cm, 65kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,헤헤 완전 편해요. 역시 믿고 사는 무탠단드!! 나중에 무지 반팔티 또 필요하면 무조건 이걸로!,보통이에요,보통이에요,보통이에요,보통이에요
828,LV 3 뉴비_2b359c2a,남성, 185cm, 87kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],XL,5,기본템에 무텐만큼 싸고 재질 좋은게 있나요?믿고사는 기본템 ,보통이에요,보통이에요,보통이에요,보통이에요
829,LV 5 ABlue,남성, 177cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],XL,5,다른 갈색 옷들과 매치하기 쉽다. 사이즈는 정사이즈 느낌,보통이에요,어두워요,선명해요,보통이에요
830,LV 3 뉴비_743d4b1e5da0,남성, 178cm, 73kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브릭 레드],L,5,쿨탠다드보다 얇지는 않지만 오히려 좋은 거 같습니다,보통이에요,보통이에요,보통이에요,보통이에요
831,LV 4 Baek사장,남성, 183cm, 73kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,타사대비 품질도 너무 좋고 가격도 너무 좋습니다.,보통이에요,보통이에요,보통이에요,보통이에요
832,LV 4 Baek사장,남성, 183cm, 73kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,타사대비 품질도 너무 좋고 가격도 너무 좋습니다.,보통이에요,보통이에요,보통이에요,보통이에요
833,LV 4 옆집김작가,남성, 172cm, 67kg,릴렉스 핏 크루 넥 반팔 티셔츠 [페이드 블루],M,4,오버핏은 아니기에랄까 조금 길이가 긴듯합니다. 그 점을 제외하곤 질감도 좋고 색상도 딱 예쁩니다.,보통이에요,보통이에요,선명해요,보통이에요
834,LV 2 joseungjo,남성, 164cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,키는 작은데 핏도 좋고 생각보다 예뻐서 마음에 드네요,보통이에요,보통이에요,보통이에요,보통이에요
835,LV 4 닥터마틴 모노,남성, 178cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [퍼플],L,5,정사이즈 추천드려요 사이즈 다운했더니 살짝 핏하네요,보통이에요,보통이에요,보통이에요,보통이에요
836,LV 3 seongso_29,남성, 171cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [버건디],L,5,버건디색이 전체적으로 예쁘게 빠져서 피부톤이 어두운데도 불구하고 이상하지 않고 잘 어울립니다. 간단하게 입고 나가도 바지에 구애받지않고 꾸않꾸 느낌을 줄 수 있어서 스타일이 괜찮습니다,보통이에요,밝아요,보통이에요,보통이에요
837,LV 4 뉴비_31f510ea,남성, 173cm, 72kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,가성비 십상타치 잘입는중 ㅎㅎ 다음에 또 사러올게연,커요,보통이에요,보통이에요,보통이에요
838,LV 5 keco71,남성, 184cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [다크 브라운],L,5,저렴한데 생각보다 퀄리티가 좋아서 놀랐네요 내년에 다른 색으로 또 사고 싶어요,보통이에요,보통이에요,보통이에요,보통이에요
839,LV 4 퍼시픽스,남성, 166cm, 58kg,릴렉스 핏 크루 넥 반팔 티셔츠 [다크 그레이],S,5,적당히 스트릿한 바지에 입기 찰떡인 티셔츠입니다 ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
840,LV 5 민주공쥬,남성, 177cm, 71kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],XL,5,그냥 여름 반팔 무지는 이걸로 사는게 맞음여름 반팔이니까 상하기 쉽고 세탁도 많이 하는데가격이 이런데 품질도 좋으니 안 살 이유가 없슴,보통이에요,보통이에요,선명해요,보통이에요
841,LV 5 멤버_5dfb45d8b690,남성, 165cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,정말 베이직한 기본티셔츠입니다 굳이 비싼거사지말아요,보통이에요,보통이에요,보통이에요,보통이에요
842,LV 4 휘휘입니다,남성, 177cm, 90kg,릴렉스 핏 크루 넥 반팔 티셔츠 [더스티 크림],XL,5,뚱띄한 저도 넉넉하게 입을 수 있는 핏입니다.저렴한 만큼 1~2년 정도는 잘 입을듯,커요,보통이에요,보통이에요,보통이에요
843,LV 5 옷사는게행복,남성, 170cm, 65kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,무난해서 입기가 너무좋아요 ㅎㅎ 한사이즈작게할껄 그랫어요,보통이에요,보통이에요,보통이에요,보통이에요
844,LV 5 뉴비_7b82e37f5618,남성, 175cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,착용감도 좋고 코디하기도 아주 좋아요 추천합니다,보통이에요,보통이에요,보통이에요,보통이에요
845,LV 5 뉴비_7b82e37f5618,남성, 175cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,옷편하고 여기저기 매치하기도 좋아요 기본템추천,보통이에요,보통이에요,보통이에요,보통이에요
846,LV 5 뉴비_7b82e37f5618,남성, 175cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [네이비],L,5,옷편하고 여기저기 매치하기도 좋아요 기본템추천,보통이에요,보통이에요,보통이에요,보통이에요
847,LV 4 gksj925,남성, 182cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],2XL,5,그냥 무지티로 입어도 좋고 이너로 입어도 좋아요. ,보통이에요,보통이에요,보통이에요,보통이에요
848,LV 5 yasumin,남성, 168cm, 54kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,5,딱 예쁜 색감입니다 이름은 그레이쉬 블루인데 회끼 거의 없어요 실제론 페이지 사진보다 살짝 밝아요,보통이에요,보통이에요,선명해요,보통이에요
849,LV 6 마뱀마뱀,남성, 178cm, 79kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],XL,4,105입는데 XL 적당하네요저렴하게 겟했습니다,보통이에요,보통이에요,보통이에요,보통이에요
850,LV 5 민주공쥬,남성, 177cm, 71kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],XL,5,그냥 여름 반팔 무지는 이걸로 사는게 맞음여름 반팔이니까 상하기 쉽고 세탁도 많이 하는데가격이 이런데 품질도 좋으니 안 살 이유가 없슴,보통이에요,보통이에요,선명해요,보통이에요
851,LV 5 멤버_5dfb45d8b690,남성, 165cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,정말 베이직한 기본티셔츠입니다 굳이 비싼거사지말아요,보통이에요,보통이에요,보통이에요,보통이에요
852,LV 4 휘휘입니다,남성, 177cm, 90kg,릴렉스 핏 크루 넥 반팔 티셔츠 [더스티 크림],XL,5,뚱띄한 저도 넉넉하게 입을 수 있는 핏입니다.저렴한 만큼 1~2년 정도는 잘 입을듯,커요,보통이에요,보통이에요,보통이에요
853,LV 5 옷사는게행복,남성, 170cm, 65kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,무난해서 입기가 너무좋아요 ㅎㅎ 한사이즈작게할껄 그랫어요,보통이에요,보통이에요,보통이에요,보통이에요
854,LV 5 뉴비_7b82e37f5618,남성, 175cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,착용감도 좋고 코디하기도 아주 좋아요 추천합니다,보통이에요,보통이에요,보통이에요,보통이에요
855,LV 5 뉴비_7b82e37f5618,남성, 175cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,옷편하고 여기저기 매치하기도 좋아요 기본템추천,보통이에요,보통이에요,보통이에요,보통이에요
856,LV 5 뉴비_7b82e37f5618,남성, 175cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [네이비],L,5,옷편하고 여기저기 매치하기도 좋아요 기본템추천,보통이에요,보통이에요,보통이에요,보통이에요
857,LV 4 gksj925,남성, 182cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],2XL,5,그냥 무지티로 입어도 좋고 이너로 입어도 좋아요. ,보통이에요,보통이에요,보통이에요,보통이에요
858,LV 5 yasumin,남성, 168cm, 54kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,5,딱 예쁜 색감입니다 이름은 그레이쉬 블루인데 회끼 거의 없어요 실제론 페이지 사진보다 살짝 밝아요,보통이에요,보통이에요,선명해요,보통이에요
859,LV 6 마뱀마뱀,남성, 178cm, 79kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],XL,5,105입는데 XL 적당하네요저렴하게 겟했습니다,보통이에요,보통이에요,보통이에요,보통이에요
860,LV 6 Nnnone,남성, 220cm, 30kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,좋은 가격에 알맞게 구매하였습니다 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
861,LV 6 Nnnone,남성, 220cm, 30kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,좋은 가격에 알맞게 구매하였습니다 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
862,LV 6 Nnnone,남성, 220cm, 30kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,좋은 가격에 알맞게 구매하였습니다 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
863,LV 3 철주ㄱ,여성, 157cm, 48kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,옷 재질이 좋아요새까매서 마음에 들고 길이는 엉덩이 다 덮네요 아무때나 편하게 입기 좋습니다,커요,보통이에요,보통이에요,보통이에요
864,LV 3 뉴비_02f2ead71e95,남성, 178cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [스모크 핑크],L,5,세일하길래 아주 저렴한 가격에 구매했는데데일리 면티 베이직해서 좋아요목라인쪽이 아쉽긴 하지만색감자체가 특이해서 포인트가 되네요대신 얼굴이 흑빛되는 색이니탁한 컬러가 잘맞는분만 추천,보통이에요,보통이에요,보통이에요,얇아요
865,LV 8 이미구매함,남성, 177cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],L,5,구매 전에는 고민이 많았었는데 막상 구매해보니 너무 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
866,LV 4 라쿤입네다,남성, 176cm, 67kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],S,5,색감 적당하게 잘빠졌고 핏도 이쁘게 떨어지네요 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
867,LV 3 ispinsh1030,여성, 180cm, 76kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,무난무난한 흰색티여서 좋아요 다음에도 살께요 !,커요,보통이에요,보통이에요,보통이에요
868,LV 4 뉴비_9cdbe0b1abac,남성, 178cm, 84kg,릴렉스 핏 크루 넥 반팔 티셔츠 [라이트 카키],XXL,5,이쁘네요 사이즈도좋고 오버핏좋아하시면 한치수업하세요,보통이에요,어두워요,선명해요,보통이에요
869,LV 6 자장구리,남성, 175cm, 83kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,반팔중에 다른것보다 목이넓어서 시원해보이고 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
870,LV 6 Nnnone,남성, 220cm, 30kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,좋은 가격에 알맞게 구매하였습니다 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
871,LV 6 Nnnone,남성, 220cm, 30kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,좋은 가격에 알맞게 구매하였습니다 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
872,LV 6 Nnnone,남성, 220cm, 30kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,좋은 가격에 알맞게 구매하였습니다 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
