,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
703,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
704,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
705,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
706,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
707,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
708,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
709,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
710,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
711,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
712,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
713,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
714,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
715,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
716,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
717,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
718,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
719,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
720,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
721,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
722,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
723,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
724,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
725,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
726,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
727,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
728,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
729,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
730,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
731,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
732,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
733,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
734,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
735,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
736,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
737,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
738,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
739,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
740,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
741,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
742,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
743,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
744,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
745,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
746,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
747,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
748,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
749,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
750,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
751,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
752,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
753,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
754,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
755,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
756,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
757,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
758,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
759,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
760,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
761,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
762,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
763,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
764,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
765,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
766,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
767,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
768,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
769,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
770,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
771,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
772,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
773,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
774,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
775,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
776,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
777,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
778,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
779,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
780,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
781,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
782,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
783,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
784,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
785,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
786,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
787,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
788,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
789,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
790,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
791,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
792,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
793,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
794,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
795,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
796,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
797,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
798,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
799,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
800,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
801,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
802,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
803,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
804,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
805,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
806,LV 6 무진장신발비싼곳,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이마트 갈 때 입기 좋은 후드에요. 저렴해서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
807,LV 5 gjskj247,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,토피 항상 잘 입고 있어요 이번에도 잘 입을게요 ㅎ감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
808,LV 3 부대찌개쌀밥,남성, 166cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 적당하고 예쁘네요 간단하게 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
809,LV 5 그림그릴,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,허리라인 크롭 까진아닌데 기장감이 짧아서이너랑 같이 입으니까 스타일 살고 좋습니다.두께감은 기모없고 봄가을에 입기 편하게 입기 좋네요.,보통이에요,보통이에요,선명해요,보통이에요
