,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
1407,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1408,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1409,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1410,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1411,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1412,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1413,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1414,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1415,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1416,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1417,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1418,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1419,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1420,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1421,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1422,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1423,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1424,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1425,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1426,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1427,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1428,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1429,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1430,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1431,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1432,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1433,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1434,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1435,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1436,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1437,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1438,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1439,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1440,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1441,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1442,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1443,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1444,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1445,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1446,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1447,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1448,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1449,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1450,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1451,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1452,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1453,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1454,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1455,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1456,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1457,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1458,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1459,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1460,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1461,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1462,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1463,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1464,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1465,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1466,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1467,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1468,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1469,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1470,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1471,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1472,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1473,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1474,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1475,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1476,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1477,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1478,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1479,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1480,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1481,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1482,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1483,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1484,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1485,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1486,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1487,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1488,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1489,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1490,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1491,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1492,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1493,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1494,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1495,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1496,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1497,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1498,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1499,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1500,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1501,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1502,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1503,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1504,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1505,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1506,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1507,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1508,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1509,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1510,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1511,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1512,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1513,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1514,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1515,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1516,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1517,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1518,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1519,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
